_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
2055,20524,24152,university surrey,guildford,,united kingdom,http://www.surrey.ac.uk,university surrey,guildford,surrey,united kingdom,surrey
2056,20530,32916,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university technology sydney,broadway,nsw,australia,uts
2057,20530,49120,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,nsw 2006,australia,sydney
2058,20530,7839,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,nsw,australia,Sydney
2059,20530,57109,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,nsw,australia,sydney
2060,20530,5814,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university technology sydney,sydney,nsw,australia,uts
2061,20530,57290,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,camperdown,,australia,gmail
2062,20530,25024,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university technology sydney,sydney,nsw,australia,uts
2063,20530,21207,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,,australia,usyd
2064,20530,9656,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,nsw,australia,sydney
2065,20530,20048,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university sydney,sydney,nsw,australia,hotmail
2066,20530,19973,university sydney,sydney,New South Wales,australia,http://www.usyd.edu.au,university technology sydney,sydney,,australia,uts
2067,20535,57845,university tasmania,hobart,Tasmania,australia,http://www.utas.edu.au,university tasmania,hobart,tas,australia,utas
2068,20540,32916,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university technology sydney,broadway,nsw,australia,uts
2069,20540,49120,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,nsw 2006,australia,sydney
2070,20540,7839,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,nsw,australia,Sydney
2071,20540,57109,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,nsw,australia,sydney
2072,20540,5814,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university technology sydney,sydney,nsw,australia,uts
2073,20540,57290,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,camperdown,,australia,gmail
2074,20540,25024,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university technology sydney,sydney,nsw,australia,uts
2075,20540,21207,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,,australia,usyd
2076,20540,9656,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,nsw,australia,sydney
2077,20540,20048,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university sydney,sydney,nsw,australia,hotmail
2078,20540,19973,university technology sydney,ultimo,New South Wales,australia,http://www.uts.edu.au,university technology sydney,sydney,,australia,uts
2079,20547,7908,university arts london,london,,united kingdom,http://www.arts.ac.uk,university london,egham,surrey,united kingdom,rhul
2080,20547,11411,university arts london,london,,united kingdom,http://www.arts.ac.uk,university london,egham,surrey,united kingdom,rhul
2081,20547,15319,university arts london,london,,united kingdom,http://www.arts.ac.uk,university london,egham,surrey,united kingdom,rhul
2082,20564,40970,university philippines system university philippines diliman,quezon city,"Second District, Metro Manila",philippines,http://www.upd.edu.ph/,university philippines,quezon city,,philippines,up
2083,20564,59139,university philippines system university philippines diliman,quezon city,"Second District, Metro Manila",philippines,http://www.upd.edu.ph/,university philippines,quezon city,,philippines,up
2084,20565,40970,university philippines system university philippines visayas tacloban college,tacloban city,Leyte,philippines,,university philippines,quezon city,,philippines,up
2085,20565,59139,university philippines system university philippines visayas tacloban college,tacloban city,Leyte,philippines,,university philippines,quezon city,,philippines,up
2086,20567,40970,university philippines system university philippines cebu college,cebu city,Cebu,philippines,http://www.cebu.upv.edu.ph/,university philippines,quezon city,,philippines,up
2087,20567,59139,university philippines system university philippines cebu college,cebu city,Cebu,philippines,http://www.cebu.upv.edu.ph/,university philippines,quezon city,,philippines,up
2088,20568,40970,university philippines system,quezon city,"Second District, Metro Manila",philippines,http://www.up.edu.ph/,university philippines,quezon city,,philippines,up
2089,20568,59139,university philippines system,quezon city,"Second District, Metro Manila",philippines,http://www.up.edu.ph/,university philippines,quezon city,,philippines,up
2090,20570,40970,university philippines system university philippines manila,city manila,"First District, Metro Manila",philippines,http://www.upm.edu.ph/,university philippines,quezon city,,philippines,up
2091,20570,59139,university philippines system university philippines manila,city manila,"First District, Metro Manila",philippines,http://www.upm.edu.ph/,university philippines,quezon city,,philippines,up
2092,20571,40970,university philippines system university philippines mindanao,davao city,Davao del Sur,philippines,http://www.upmin.edu.ph,university philippines,quezon city,,philippines,up
2093,20571,59139,university philippines system university philippines mindanao,davao city,Davao del Sur,philippines,http://www.upmin.edu.ph,university philippines,quezon city,,philippines,up
2094,20572,40970,university philippines system university philippines open university,los banos,Laguna,philippines,http://www.upou.edu.ph/,university philippines,quezon city,,philippines,up
2095,20572,59139,university philippines system university philippines open university,los banos,Laguna,philippines,http://www.upou.edu.ph/,university philippines,quezon city,,philippines,up
2096,20573,40970,university philippines system university philippines visayas,miagao,Iloilo,philippines,http://www.upv.edu.ph/,university philippines,quezon city,,philippines,up
2097,20573,59139,university philippines system university philippines visayas,miagao,Iloilo,philippines,http://www.upv.edu.ph/,university philippines,quezon city,,philippines,up
2098,20588,53723,university west indies cave hill campus,bridgetown,,barbados,http://www.cavehill.uwi.edu/,university west indies,cave hill,,barbados,uwi
2099,20588,3203,university west indies cave hill campus,bridgetown,,barbados,http://www.cavehill.uwi.edu/,university west indies,cave hill,st michael,barbados,yahoo
2100,20591,5488,university west indies st. augustine campus,st. augustine,,trinidad and tobago,http://www.sta.uwi.edu,university west indies,tunapuna,,trinidad and tobago,uwi-iob
2101,20593,58611,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university west scotland,paisley,,united kingdom,uws
2102,20599,52321,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2103,20599,58672,university toronto,toronto, Ontario,canada,http://utoronto.ca,centre for addiction and mental health / university toronto,toronto,on,canada,utoronto
2104,20599,37637,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,ottawa,on,canada,utoronto
2105,20599,6911,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2106,20599,1279,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,gmail
2107,20599,56856,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2108,20599,444,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2109,20599,46596,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2110,20599,4874,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2111,20599,34039,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2112,20599,4628,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2113,20599,56442,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2114,20599,58670,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,gmail
2115,20599,57481,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,utoronto
2116,20601,52321,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2117,20601,37637,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,ottawa,on,canada,utoronto
2118,20601,6911,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2119,20601,1279,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,gmail
2120,20601,56856,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2121,20601,444,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2122,20601,46596,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2123,20601,4874,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2124,20601,34039,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2125,20601,4628,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2126,20601,56442,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2127,20601,58670,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,gmail
2128,20601,57481,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,utoronto
2129,20606,57466,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
2130,20606,26094,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university ulster,newtownabbey,co antrim,united kingdom,ulster
2131,20613,28608,university victoria,victoria, British Columbia ,canada,http://www.uvic.ca,university victoria,victoria,bc,canada,gmail
2132,20613,39690,university victoria,victoria, British Columbia ,canada,http://www.uvic.ca,university victoria,victoria,bc,canada,uvic
2133,20613,47852,university victoria,victoria, British Columbia ,canada,http://www.uvic.ca,university victoria,victoria,bc,canada,uvic
2134,20621,53767,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,warwick university,coventry,,united kingdom,wbs
2135,20621,47406,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
2136,20621,58860,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,warwick
2137,20621,58400,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,warwick university,coventry,,united kingdom,warwick
2138,20621,57730,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,select one..,united kingdom,wbs
2139,20621,7460,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
2140,20621,7457,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,#name?,united kingdom,wbs
2141,20621,4301,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
2142,20621,49895,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,warwick university,coventry,,united kingdom,wbs
2143,20621,57326,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
2144,20621,38419,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
2145,20621,50517,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,me
2146,20623,56870,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university waterloo,waterloo,on,canada,uwaterloo
2147,20627,7908,university west london,london,,united kingdom,http://www.uwl.ac.uk,university london,egham,surrey,united kingdom,rhul
2148,20627,11411,university west london,london,,united kingdom,http://www.uwl.ac.uk,university london,egham,surrey,united kingdom,rhul
2149,20627,15319,university west london,london,,united kingdom,http://www.uwl.ac.uk,university london,egham,surrey,united kingdom,rhul
2150,20629,30161,university western ontario,london, Ontario,canada,http://www.uwo.ca,western university,london,on,canada,uwo
2151,20629,59040,university western ontario,london, Ontario,canada,http://www.uwo.ca,university western ontario,london,on,canada,uwo
2152,20629,40473,university western ontario,london, Ontario,canada,http://www.uwo.ca,university western ontario,london,on,canada,uwo
2153,20629,43400,university western ontario,london, Ontario,canada,http://www.uwo.ca,western university,london,on,canada,ivey
2154,20629,57994,university western ontario,london, Ontario,canada,http://www.uwo.ca,western university,london,on,canada,uwo
2155,20629,37358,university western ontario,london, Ontario,canada,http://www.uwo.ca,western university,london,on,canada,ivey
2156,20629,39304,university western ontario,london, Ontario,canada,http://www.uwo.ca,western university,london,on,canada,uwo
2157,20636,49120,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,nsw 2006,australia,sydney
2158,20636,7839,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,nsw,australia,Sydney
2159,20636,57109,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,nsw,australia,sydney
2160,20636,57290,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,camperdown,,australia,gmail
2161,20636,21207,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,,australia,usyd
2162,20636,9656,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,nsw,australia,sydney
2163,20636,20048,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university sydney,sydney,nsw,australia,hotmail
2164,20637,37710,university westminster,london,,united kingdom,http://www.westminster.ac.uk,westminster university,london,,united kingdom,westminster
2165,20637,52492,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university westminster,london,uk,united kingdom,gmail
2166,20638,48847,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university winchester,winchester,hampshire,united kingdom,winchester
2167,20639,39748,university windsor,windsor, Ontario,canada,http://uwindsor.ca,university windsor,windsor,on,canada,uwindsor
2168,20664,52085,university ljubljana,ljubljana,,slovenia,http://www.uni-lj.si,faculty economics ljubljana university,ajdovscina,,slovenia,uni-lj
2169,20664,46558,university ljubljana,ljubljana,,slovenia,http://www.uni-lj.si,university ljubljana,ljubljana,,slovenia,gmail
2170,20749,2417,uppsala university,uppsala,,sweden,http://www.uu.se,uppsala university,uppsala,,sweden,uu
2171,20749,46878,uppsala university,uppsala,,sweden,http://www.uu.se,uppsala university,uppsala,,sweden,uu
2172,20807,38171,vaasa university applied sciences,vaasa,,finland,http://www.puv.fi/fi/,university vaasa,vaasa,,finland,gmail
2173,20807,38478,vaasa university applied sciences,vaasa,,finland,http://www.puv.fi/fi/,university vaasa,vaasa,,finland,uva
2174,20807,26007,vaasa university applied sciences,vaasa,,finland,http://www.puv.fi/fi/,university vaasa,vaasa,,finland,uwasa
2175,20808,38171,university vaasa,vaasa,,finland,http://www.uva.fi/en,university vaasa,vaasa,,finland,gmail
2176,20808,38478,university vaasa,vaasa,,finland,http://www.uva.fi/en,university vaasa,vaasa,,finland,uva
2177,20808,26007,university vaasa,vaasa,,finland,http://www.uva.fi/en,university vaasa,vaasa,,finland,uwasa
2178,20865,59379,university veterinary medicine vienna,wien,Vienna,austria,http://www.vetmeduni.ac.at,university vienna,wien,,austria,univie
2179,20865,58754,university veterinary medicine vienna,wien,Vienna,austria,http://www.vetmeduni.ac.at,university vienna,vienna,,austria,univie
2180,20865,15196,university veterinary medicine vienna,wien,Vienna,austria,http://www.vetmeduni.ac.at,university vienna,vienna,,austria,univie
2181,20869,52321,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2182,20869,37637,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,ottawa,on,canada,utoronto
2183,20869,28608,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university victoria,victoria,bc,canada,gmail
2184,20869,6911,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2185,20869,1279,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,gmail
2186,20869,56856,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2187,20869,444,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2188,20869,39690,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university victoria,victoria,bc,canada,uvic
2189,20869,46596,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2190,20869,4874,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2191,20869,47852,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university victoria,victoria,bc,canada,uvic
2192,20869,34039,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2193,20869,4628,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2194,20869,56442,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2195,20869,58670,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,gmail
2196,20869,57481,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,utoronto
2197,20871,18171,victoria university wellington,wellington,,new zealand,http://www.vuw.ac.nz,victoria university wellington,wellington,,new zealand,vuw
2198,20871,28629,victoria university wellington,wellington,,new zealand,http://www.vuw.ac.nz,victoria university wellington,wellington,,new zealand,vuw
2199,21012,57654,vlerick business school,gent,,belgium,http://www.vlerick.com,vlerick business school,gent,,belgium,vlerick
2200,21064,3449,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2201,21064,51423,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2202,21064,4345,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2203,21064,57619,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amersfoort,,netherlands,vu
2204,21064,27469,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2205,21064,44143,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,#name?,netherlands,uva
2206,21064,57835,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2207,21064,37692,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2208,21064,30105,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2209,21064,11357,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,,netherlands,uva
2210,21064,5194,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,amsterdam,netherlands,vu
2211,21064,41960,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2212,21064,12560,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2213,21064,45367,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2214,21064,8534,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2215,21064,56763,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,university amsterdam,amsterdam,other / non-us,netherlands,uva
2216,21064,47582,vu university amsterdam,amsterdam,,netherlands,http://www.vu.nl,vu university amsterdam,amsterdam,,netherlands,vu
2217,21110,55274,wageningen university research centre,wageningen,,netherlands,http://www.wageningenur.nl,wageningen university,wageningen,gelderland,netherlands,wur
2218,21164,59379,webster university vienna,wien,Vienna,austria,http://www.webster.ac.at,university vienna,wien,,austria,univie
2219,21164,58754,webster university vienna,wien,Vienna,austria,http://www.webster.ac.at,university vienna,vienna,,austria,univie
2220,21164,15196,webster university vienna,wien,Vienna,austria,http://www.webster.ac.at,university vienna,vienna,,austria,univie
2221,21186,40970,wesleyan university philippines,cabanatuan city,Nueva Ecija,philippines,http://www.wesleyan.edu.ph,university philippines,quezon city,,philippines,up
2222,21186,59139,wesleyan university philippines,cabanatuan city,Nueva Ecija,philippines,http://www.wesleyan.edu.ph,university philippines,quezon city,,philippines,up
2223,21226,40970,western philippines university,aborlan,Palawan,philippines,http://www.wpu.edu.ph/main/,university philippines,quezon city,,philippines,up
2224,21226,59139,western philippines university,aborlan,Palawan,philippines,http://www.wpu.edu.ph/main/,university philippines,quezon city,,philippines,up
2225,21264,1756,wilfrid laurier university,waterloo, Ontario,canada,http://www.wlu.ca,wilfrid laurier university,waterloo,on,canada,wlu
2226,21264,8154,wilfrid laurier university,waterloo, Ontario,canada,http://www.wlu.ca,wilfrid laurier university,waterloo,on,canada,wlu
2227,21264,43991,wilfrid laurier university,waterloo, Ontario,canada,http://www.wlu.ca,wilfrid laurier university,waterloo,on,canada,mylaurier
2228,21264,34662,wilfrid laurier university,waterloo, Ontario,canada,http://www.wlu.ca,wilfrid laurier university,waterloo,on,canada,wlu
2229,21264,56192,wilfrid laurier university,waterloo, Ontario,canada,http://www.wlu.ca,wilfrid laurier university,waterloo,on,canada,gmail
2230,21289,59379,vienna university economics business,wien,Vienna,austria,http://www.wu.ac.at,university vienna,wien,,austria,univie
2231,21289,58754,vienna university economics business,wien,Vienna,austria,http://www.wu.ac.at,university vienna,vienna,,austria,univie
2232,21289,15196,vienna university economics business,wien,Vienna,austria,http://www.wu.ac.at,university vienna,vienna,,austria,univie
2233,21294,26078,whu otto beisheim school management,vallendar,,germany,http://www.whu.edu/,whu otto beisheim school management,vallendar,,germany,whu
2234,21361,32556,wuhan university,wuhan,Hubei Province,china,http://www.whu.edu.cn/,wuhan university,wuhan,hubei,china,whu
2235,21361,34577,wuhan university,wuhan,Hubei Province,china,http://www.whu.edu.cn/,wuhan university,wuhan,hubei,china,foxmail
2236,21362,32556,wuhan university science technology,wuhan,Hubei Province,china,http://www.wust.edu.cn/wust_en/index.html,wuhan university,wuhan,hubei,china,whu
2237,21362,34577,wuhan university science technology,wuhan,Hubei Province,china,http://www.wust.edu.cn/wust_en/index.html,wuhan university,wuhan,hubei,china,foxmail
2238,21363,32556,wuhan university technology,wuhan,Hubei Province,china,http://www.whut.edu.cn,wuhan university,wuhan,hubei,china,whu
2239,21363,34577,wuhan university technology,wuhan,Hubei Province,china,http://www.whut.edu.cn,wuhan university,wuhan,hubei,china,foxmail
2240,21364,32556,wuhan yangtze business university,wuhan,Hubei,china,http://www.wybu.cn/,wuhan university,wuhan,hubei,china,whu
2241,21364,34577,wuhan yangtze business university,wuhan,Hubei,china,http://www.wybu.cn/,wuhan university,wuhan,hubei,china,foxmail
2242,21367,52321,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2243,21367,37637,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,ottawa,on,canada,utoronto
2244,21367,6911,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2245,21367,1279,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,gmail
2246,21367,56856,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2247,21367,444,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2248,21367,46596,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2249,21367,4874,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2250,21367,34039,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2251,21367,4628,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2252,21367,56442,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2253,21367,58670,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,gmail
2254,21367,57481,university toronto wycliffe college,toronto, Ontario,canada,http://www.wycliffecollege.ca/,university toronto,toronto,on,canada,utoronto
2255,21592,43831,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2256,21592,48849,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2257,21592,30998,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2258,21592,44257,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shanxi,china,xjtu
2259,21592,52409,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,,china,126
2260,21592,58461,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,126
2261,21592,26641,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2262,21592,52539,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2263,21592,46865,xi an jiaotong university,xi an,Shaanxi Province,china,http://www.xjtu.edu.cn,xi an jiaotong university,xi an,shaanxi,china,xjtu
2264,21593,43831,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
2265,21593,48849,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
2266,21593,30998,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
2267,21593,44257,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shanxi,china,xjtu
2268,21593,52409,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,,china,126
2269,21593,58461,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,126
2270,21593,26641,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
2271,21593,52539,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
2272,21593,46865,xi an jiaotong liverpool university,suzhou,Jiangsu,china,http://www.xjtlu.edu.cn/en/,xi an jiaotong university,xi an,shaanxi,china,xjtu
