person_id,person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
2198,12027,massachusetts institute technology,cambridge,massachusetts,united states,ucp.pt,ucp
7674,56149,university florida,gainesville,florida,united states,ufl.edu,ufl
3112,19998,massey university,palmerston north,,new zealand,massey.ac.nz,massey
5046,38247,health research group news public citizen,washington,district of columbia,united states,citizen.org,citizen
3249,21332,auckland university technology,auckland,,new zealand,aut.ac.nz,aut
6851,51482,purdue university west lafayette,west lafayette,indiana,united states,gmail.com,gmail
5697,42962,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
7481,55457,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
4704,34991,warwick business school,sheffield,,united kingdom,wbs.ac.uk,wbs
2653,15560,tel aviv university,tel aviv,,israel,post.tau.ac.il,tau
7910,56672,university cattolica del sacro cuore milano,milano,michigan,italy,hotmail.com,hotmail
6845,51461,rensselaer polytechnic institute,troy,new york,united states,gmail.com,gmail
2172,11818,london business school,london,,united kingdom,london.edu,london
231,997,university south carolina,columbia,south carolina,united states,moore.sc.edu,sc
7820,56479,ghent university,ghent,,belgium,ugent.be,ugent
5385,40673,university nordland,bodo,,norway,uin.no,uin
6089,45946,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
2986,19138,northwestern university,evanston,illinois,united states,nwu.edu,nwu
3222,21062,university central lancashire,preston,,united kingdom,uclan.ac.uk,uclan
6955,52110,lancaster university,lancaster,lancs,united kingdom,lancaster.ac.uk,lancaster
304,1287,george mason university,arlington,virginia,united states,gmu.edu,gmu
5427,41068,vrije university brussel,brussels,,belgium,vub.ac.be,vub
2942,18570,grenoble ecole de management,grenoble,,france,grenoble-em.com,grenoble-em
8832,58501,renmin university china,beijing,,china,163.com,163
8088,57014,stanford university,stanford,california,united states,stanford.edu,stanford
6451,48328,university colorado boulder,boulder,colorado,united states,colorado.edu,colorado
8516,57829,select international inc,pittsburgh,pennsylvania,united states,selectintl.com,selectintl
844,3875,harvard university,boston,massachusetts,united states,hbs.edu,hbs
9361,59563,wu vienna,vienna,,austria,wu.ac.at,wu
2208,12124,united states military academy,west point,new york,united states,us.army.mil,mil
4523,33444,abilene christian university,abilene,texas,united states,coba.acu.edu,acu
9059,58949,university cattolica del sacro cuore,piacenza,italy,italy,unicatt.it,unicatt
7005,52384,london business school,london,,united kingdom,london.edu,london
5275,39847,imperial college london,london,,united kingdom,gmail.com,gmail
2608,15011,university south carolina,columbia,south carolina,united states,moore.sc.edu,sc
8780,58385,federal institute for occupational health and safety,dortmund,,germany,baua.bund.de,bund
8558,57912,west virginia university,morgantown,west virginia,united states,mix.wvu.edu,wvu
2457,14201,university saskatchewan,saskatoon,sk,canada,edwards.usask.ca,usask
8343,57517,purdue university west lafayette,west lafayette,indiana,united states,purdue.edu,purdue
3934,28306,university missouri kansas city,kansas city,missouri,united states,umkc.edu,umkc
496,2133,new york university,great neck,new york,united states,stern.nyu.edu,nyu
7718,56244,erasmus university rotterdam,rotterdam,,netherlands,fsw.eur.nl,eur
1492,6909,insead,fontainebleau,,france,insead.edu,insead
8520,57836,florida international university,miami,florida,united states,fiu.edu,fiu
1522,7060,university maryland,college park,maryland,united states,umd.edu,umd
2090,11055,uc santa barbara,santa barbara,california,united states,tmp.ucsb.edu,ucsb
5254,39707,york university,toronto,on,canada,yorku.ca,yorku
2515,14503,melbourne university,melbourne,victoria,australia,mbs.edu,mbs
6904,51830,lappeenranta university technology,helsinki,,finland,lut.fi,lut
2729,16264,kyushu university,fukuoka,,japan,gmail.com,gmail
1012,4713,university miami,coral gables,florida,united states,miami.edu,miami
8346,57522,metal industries research development centre,kaohsiung,,taiwan,mail.mirdc.org.tw,mirdc
3966,28716,university dallas,dallas,texas,united states,udallas.edu,udallas
9100,59026,oltre venture,milano,,italy,oltreventure.com,oltreventure
3228,21126,colorado state university,fort collins,colorado,united states,business.colostate.edu,colostate
1056,4907,university southern denmark,odense,,denmark,sam.sdu.dk,sdu
1639,7683,university houston victoria,sugar land,texas,united states,uhv.edu,uhv
9124,59077,university seville,seville,,spain,us.es,us
3210,20960,cornell university,new york,new york,united states,cornell.edu,cornell
82,407,university arkansas,fayetteville,arkansas,united states,walton.uark.edu,uark
6537,48948,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
8060,56948,university bergen,bergen,,norway,uib.no,uib
8429,57674,hec paris,jouy en josas,ile-de-france,france,hec.edu,hec
1619,7562,iese business school,barcelona,cataluna,spain,iese.edu,iese
3373,22764,essec business school,cergy pontoise,,france,essec.fr,essec
7416,54963,ozyegin university,istanbul,,turkey,ozyegin.edu.tr,ozyegin
2390,13909,netanya university college,netanya,,israel,netanya.ac.il,netanya
7581,55879,york university,toronto,on,canada,yorku.ca,yorku
7056,52639,tilburg university,tilburg,,netherlands,uvt.nl,uvt
5951,44743,university memphis,memphis,tennessee,united states,memphis.edu,memphis
6432,48200,university rome la sapienza,rome,italy,italy,uniroma1.it,uniroma1
7080,52764,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
5228,39499,eastern kentucky university,richmond,kentucky,united states,eku.edu,eku
6837,51422,university mannheim,mannheim,,germany,uni-mannheim.de,uni-mannheim
8388,57610,vrije university brussel,brussels,,belgium,vub.ac.be,vub
8783,58392,university rochester,rochester,new york,united states,gmail.com,gmail
2525,14558,drexel university,maple glen,pennsylvania,united states,drexel.edu,drexel
7202,53530,escp europe,paris,,france,escpeurope.eu,escpeurope
8794,58416,purdue university west lafayette,west lafayette,indiana,united states,purdue.edu,purdue
8350,57533,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
5377,40615,johns hopkins university,baltimore,maryland,united states,jhu.edu,jhu
6599,49396,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
1604,7457,university warwick,coventry,#name?,united kingdom,wbs.ac.uk,wbs
1210,5563,oklahoma state university,stillwater,oklahoma,united states,okstate.edu,okstate
3495,24162,rutgers university,piscataway,new jersey,united states,business.rutgers.edu,rutgers
7745,56304,hhl leipzig graduate school management,leipzig,,germany,hhl.de,hhl
9165,59149,auckland university technology,auckland,,new zealand,aut.ac.nz,aut
391,1664,university texas austin,austin,texas,united states,mail.utexas.edu,utexas
267,1142,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
5271,39823,australian national university,canberra,,australia,anu.edu.au,anu
3549,24689,clarkson university,potsdam,new york,united states,clarkson.edu,clarkson
1918,9614,brigham young university,provo,utah,united states,byu.edu,byu
4286,31206,university catolica portuguesa,lisbon,,portugal,ucp.pt,ucp
4317,31514,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
4994,37735,university alabama birmingham,sterrett,alabama,united states,uab.edu,uab
7866,56587,university massachusetts boston,boston,massachusetts,united states,UMB.EDU,EDU
6097,46065,university southern california,los angeles,california,united states,usc.edu,usc
7428,55089,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
3032,19577,wright state university,dayton,ohio,united states,gmail.com,gmail
70,350,marquette university,shorewood,wisconsin,united states,marquette.edu,marquette
4705,34998,michigan state university,east lansing,michigan,united states,broad.msu.edu,msu
7665,56128,western university,london,on,canada,ivey.ca,ivey
2212,12175,cass business school city university london,london,city,united kingdom,city.ac.uk,city
6755,50779,university scranton,scranton,pennsylvania,united states,hotmail.com,hotmail
9040,58922,university paulista unip,sao paulo,sp,brazil,brasiliraq.com.br,brasiliraq
348,1462,duquesne university,pittsburgh,pennsylvania,united states,duq.edu,duq
6261,47161,university connecticut,storrs,connecticut,united states,business.uconn.edu,uconn
510,2209,insead,singapore,,singapore,insead.edu,insead
6447,48306,groningen university rug,groningen,,netherlands,rug.nl,rug
4130,29892,cornell university,ithaca,new york,united states,cornell.edu,cornell
7792,56423,massey university,palmerston north,,new zealand,massey.ac.nz,massey
3382,22869,international hellenic university,thessaloniki,,greece,gmail.com,gmail
8728,58238,iseg lisboa school economics and management,lisbon,,portugal,iseg.utl.pt,utl
9444,59836,john hopkins university,washington,district of columbia,united states,jhu.edu,jhu
3258,21452,bocconi university,milan,,italy,unibocconi.it,unibocconi
2323,13243,bi norwegian business school,oslo,,norway,bi.no,bi
4660,34552,texas a m university central texas,georgetown,texas,united states,ct.tamus.edu,tamus
8922,58697,university ulster,londonderry,,united kingdom,email.ulster.ac.uk,ulster
9262,59371,korea university,seoul,,south korea,korea.ac.kr,korea
681,3023,university wisconsin whitewater,whitewater,wisconsin,united states,uww.edu,uww
8670,58115,international university japan,niigata,,japan,iuj.ac.jpp,jpp
689,3068,university southern california,santa monica,california,united states,usc.edu,usc
2165,11794,indian school business,hyderabad,,india,isb.edu,isb
4341,31752,university science and technology beijing,beijing,,china,manage.ustb.edu.cn,ustb
4365,32027,beijing jiaotong university,beijing,,china,hotmail.com,hotmail
8444,57700,erasmus university rotterdam,rotterdam,zuid-holland,netherlands,rsm.nl,rsm
2260,12646,ie and incae,alajuela,,costa rica,incae.edu,incae
9502,60021,sunshine residential inc,peoria,arizona,united states,gmail.com,gmail
2810,17259,syracuse university,syracuse,new york,united states,maxwell.syr.edu,syr
7784,56408,groningen university rug,groningen,,netherlands,rug.nl,rug
4113,29719,essec business school,cergy pontoise,,france,essec.edu,essec
6480,48500,harvard university,boston,massachusetts,united states,hbs.edu,hbs
8137,57114,open university,milton keynes,,united kingdom,open.ac.uk,open
1288,5921,new york university,new york,new york,united states,stern.nyu.edu,nyu
5059,38308,columbia business school,new york,new york,united states,gsb.columbia.edu,columbia
2340,13448,georgia tech,atlanta,georgia,united states,gatech.edu,gatech
3068,19764,university sheffield,sheffield,,united kingdom,sheffield.ac.uk,sheffield
882,4102,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
4309,31391,university washington,bothell,washington,united states,u.washington.edu,washington
6371,47846,university jena,jena,thuringia,germany,uni-jena.de,uni-jena
8297,57432,university wuppertal,wuppertal,,germany,uni-wuppertal.de,uni-wuppertal
4545,33592,lancaster university,lancaster,,united kingdom,lancaster.ac.uk,lancaster
693,3092,university illinois chicago,chicago,illinois,united states,uic.edu,uic
1882,9379,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
5646,42649,university ean,bogota,,colombia,ean.edu.co,ean
6541,48960,toulouse business school,toulouse,france,france,tbs-education.fr,tbs-education
2781,16981,singapore management university,singapore,,singapore,smu.edu.sg,smu
5035,38171,university vaasa,vaasa,,finland,gmail.com,gmail
3609,25186,tulane university,new orleans,louisiana,united states,tulane.edu,tulane
7868,56591,concordia university,montreal,qc,canada,jmsb.concordia.ca,concordia
4340,31744,university tampere,tampere,,finland,uta.fi,uta
9404,59649,university utah,riverton,utah,united states,business.utah.edu,utah
4297,31350,wayne state university,detroit,michigan,united states,wayne.edu,wayne
1476,6847,city university hong kong,kowloon,hong kong,hong kong,cityu.edu.hk,cityu
7069,52725,insead,singapore,,singapore,insead.edu,insead
6780,51094,stanford university,stanford,california,united states,stanford.edu,stanford
5414,40893,university lausanne,lausanne,vd,switzerland,unil.ch,unil
8653,58083,ieseg school management,lille,,france,ieseg.fr,ieseg
6318,47521,politecnico di milano,milan,milan,italy,polimi.it,polimi
8034,56899,meiji university,tokyo,,japan,nifty.com,nifty
5185,39217,columbia university,new york,new york,united states,columbia.edu,columbia
4489,33178,university bern,bern,,switzerland,imu.unibe.ch,unibe
1666,7875,northeastern university,brookline,massachusetts,united states,neu.edu,neu
3343,22374,austral university,pilar,buenos aires,argentina,iae.edu.ar,iae
7344,54445,university newcastle upon tyne,newcastle,,united kingdom,newcastle.ac.uk,newcastle
2366,13704,hec montreal,montreal,qc,canada,hec.ca,hec
7532,55702,alpen adria university klagenfurt austria,klagenfurt,carinthia,austria,aau.at,aau
1416,6532,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
9187,59189,north dakota state university,fargo,north dakota,united states,ndsu.edu,ndsu
7547,55758,university north carolina chapel hill,chapel hill,north carolina,united states,gmail.com,gmail
880,4090,university montevallo,montevallo,alabama,united states,montevallo.edu,montevallo
1243,5713,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
8373,57576,drew university,madison,new jersey,united states,drew.edu,drew
1967,9925,university reading,reading,,united kingdom,reading.ac.uk,reading
8066,56957,quinnipiac university,hamden,connecticut,united states,quinnipiac.edu,quinnipiac
7637,56059,victoria university wellington,wellington,,new zealand,gmail.com,gmail
