_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
7724,11634,50690,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7729,11634,3961,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7730,11634,2796,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7731,11634,59375,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7732,11634,46614,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7733,11634,59569,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7734,11634,57479,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7738,11634,47366,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7739,11634,8803,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7741,11634,59433,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,gmail.com
7743,11634,18546,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7745,11634,43915,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7748,11634,382,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7750,11634,14537,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7753,11634,233,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7755,11634,14101,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7756,11634,3867,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7757,11634,3389,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7760,11634,58326,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,rochester hills,michigan,united states,broad.msu.edu
7761,11634,16420,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7763,11634,47995,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,broad.msu.edu
7764,11634,39647,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7768,11634,34998,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,broad.msu.edu
7770,11634,23100,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7772,11634,10339,michigan state university,east lansing,michigan,united states,http://www.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7774,11635,52439,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7779,11635,18816,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7783,11635,5449,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7788,11635,49601,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7795,11635,32464,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7796,11635,57985,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7797,11635,42622,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7799,11635,3535,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7801,11635,3447,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7802,11635,5182,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7804,11635,57085,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7807,11635,34739,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7811,11635,44606,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,broad.msu.edu
7813,11635,50690,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7818,11635,3961,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7819,11635,2796,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7820,11635,59375,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7821,11635,46614,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7822,11635,59569,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7823,11635,57479,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7827,11635,47366,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7828,11635,8803,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7832,11635,18546,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7834,11635,43915,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7837,11635,382,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7839,11635,14537,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7842,11635,233,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7844,11635,14101,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7845,11635,3867,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7846,11635,3389,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7850,11635,16420,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7852,11635,47995,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,broad.msu.edu
7853,11635,39647,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7857,11635,34998,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,broad.msu.edu
7859,11635,23100,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,bus.msu.edu
7861,11635,10339,michigan state university michigan state university detroit college law,east lansing,michigan,united states,http://www.law.msu.edu,michigan state university,east lansing,michigan,united states,msu.edu
7887,11636,33389,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7888,11636,19109,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7891,11636,56327,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7901,11636,56326,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7911,11636,9497,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7912,11636,30406,michigan technological university,houghton,michigan,united states,http://www.mtu.edu,michigan technological university,houghton,michigan,united states,mtu.edu
7956,11649,2241,middle georgia state college,cochran,georgia,united states,http://www.mgc.edu,middle georgia state college,macon,georgia,united states,gmail.com
7959,11651,13868,middle tennessee state university,murfreesboro,tennessee,united states,http://www.mtsu.edu,middle tennessee state university,murfreesboro,tennessee,united states,mtsu.edu
7964,11651,4342,middle tennessee state university,murfreesboro,tennessee,united states,http://www.mtsu.edu,middle tennessee state university,murfreesboro,tennessee,united states,mtsu.edu
7965,11651,33188,middle tennessee state university,murfreesboro,tennessee,united states,http://www.mtsu.edu,middle tennessee state university,murfreesboro,tennessee,united states,mtsu.edu
7978,11933,48351,minot state university,minot,north dakota,united states,http://www.minotstateu.edu/about.shtml,minot state university,minot,north dakota,united states,minotstateu.edu
7999,11953,39342,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,cobilan.msstate.edu
8001,11953,17440,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,cobilan.msstate.edu
8004,11953,44099,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,msstate.edu
8005,11953,46758,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,starkville,mississippi,united states,msstate.edu
8006,11953,2443,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,cobilan.msstate.edu
8009,11953,14621,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,cobilan.msstate.edu
8010,11953,16554,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,business.msstate.edu
8011,11953,12163,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,business.msstate.edu
8012,11953,26014,mississippi state university,mississippi state,mississippi,united states,http://www.msstate.edu,mississippi state university,mississippi state,mississippi,united states,business.msstate.edu
8059,11959,8833,missouri state university,springfield,missouri,united states,http://www.missouristate.edu,missouri state university,springfield,missouri,united states,missouristate.edu
8062,12017,7182,molloy college,rockville centre,new york,united states,http://www.molloy.edu,molloy college,rockville centre,new york,united states,molloy.edu
8083,12038,5448,monmouth university,west long branch,new jersey,united states,http://www.monmouth.edu,monmouth university,west long branch,new jersey,united states,monmouth.edu
8084,12038,35829,monmouth university,west long branch,new jersey,united states,http://www.monmouth.edu,monmouth university,belmar,new jersey,united states,yahoo.com
8085,12041,28111,montana state university,bozeman,montana,united states,http://www.montana.edu,montana state university,bozeman,montana,united states,gmail.com
8087,12041,39569,montana state university,bozeman,montana,united states,http://www.montana.edu,montana state university,bozeman,montana,united states,montana.edu
8089,12041,5148,montana state university,bozeman,montana,united states,http://www.montana.edu,montana state university,bozeman,montana,united states,montana.edu
8091,12042,34420,montana state university billings,billings,montana,united states,http://www.msubillings.edu,montana state university billings,billings,montana,united states,msubillings.edu
8101,12047,59437,montclair state university,upper montclair,new jersey,united states,http://www.montclair.edu,montclair state university,hoboken,new jersey,united states,montclair.edu
8102,12047,59693,montclair state university,upper montclair,new jersey,united states,http://www.montclair.edu,montclair state university,hoboken,new jersey,united states,mail.montclair.edu
8103,12047,29298,montclair state university,upper montclair,new jersey,united states,http://www.montclair.edu,montclair state university,montclair,new jersey,united states,mail.montclair.edu
8104,12066,29672,morgan state university,baltimore,maryland,united states,http://www.morgan.edu,morgan state university,towson,maryland,united states,morgan.edu
8105,12066,49169,morgan state university,baltimore,maryland,united states,http://www.morgan.edu,morgan state university,baltimore,maryland,united states,morgan.edu
8106,12066,19611,morgan state university,baltimore,maryland,united states,http://www.morgan.edu,morgan state university,baltimore,maryland,united states,morgan.edu
8122,12216,59623,muhlenberg college,allentown,pennsylvania,united states,http://www.muhlenberg.edu,muhlenberg college,allentown,pennsylvania,united states,muhlenberg.edu
8304,12380,34015,naropa university,boulder,colorado,united states,http://www.naropa.edu,naropa university,boulder,colorado,united states,naropa.edu
8593,12580,19525,nazareth college,rochester,new york,united states,http://www.naz.edu,nazareth college,rochester,new york,united states,naz.edu
8594,12587,26869,nebraska wesleyan university,lincoln,nebraska,united states,http://www.nebrwesleyan.edu/,university nebraska,lincoln,nebraska,united states,unl.edu
8615,12627,14971,new jersey institute technology,newark,new jersey,united states,http://www.njit.edu,new jersey institute technology,paramus,new jersey,united states,njit.edu
8617,12627,17890,new jersey institute technology,newark,new jersey,united states,http://www.njit.edu,new jersey institute technology,newark,new jersey,united states,njit.edu
8642,12632,4455,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8643,12632,3157,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8649,12632,34419,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8652,12632,29628,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8654,12632,46612,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8657,12632,46658,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,gmail.com
8659,12632,42464,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8660,12632,54769,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8662,12632,49451,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,nmsu.edu
8664,12632,88,new mexico state university,las cruces,new mexico,united states,http://www.nmsu.edu,new mexico state university,las cruces,new mexico,united states,msn.com
8858,12758,20265,norfolk state university,norfolk,virginia,united states,http://www.nsu.edu,norfolk state university,newport news,virginia,united states,msn.com
8872,12768,58175,north carolina agricultural technical state university,greensboro,north carolina,united states,http://www.ncat.edu,university north carolina greensboro,greensboro,north carolina,united states,ncat.edu
8896,12768,8628,north carolina agricultural technical state university,greensboro,north carolina,united states,http://www.ncat.edu,north carolina a t state university,greensboro,north carolina,united states,ncat.edu
8912,12768,2525,north carolina agricultural technical state university,greensboro,north carolina,united states,http://www.ncat.edu,north carolina a t state university,greensboro,north carolina,united states,ncat.edu
8991,12770,30787,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9010,12770,41767,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9014,12770,870,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9019,12770,24320,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9026,12770,2750,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9033,12770,3225,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9037,12770,8628,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina a t state university,greensboro,north carolina,united states,ncat.edu
9050,12770,39278,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9051,12770,52738,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9054,12770,1424,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9061,12770,2525,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina a t state university,greensboro,north carolina,united states,ncat.edu
9064,12770,14072,north carolina state university,raleigh,north carolina,united states,http://www.ncsu.edu,north carolina state university,raleigh,north carolina,united states,ncsu.edu
9142,12780,59312,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,fargo,north dakota,united states,ndsu.edu
9143,12780,6203,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,fargo,north dakota,united states,ndsu.edu
9144,12780,59189,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,fargo,north dakota,united states,ndsu.edu
9145,12780,28778,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,fargo,north dakota,united states,ndsu.edu
9146,12780,59191,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,bismarck,north dakota,united states,ndsu.edu
9147,12780,10754,north dakota state university,fargo,north dakota,united states,http://www.ndsu.edu,north dakota state university,fargo,north dakota,united states,ndsu.edu
9150,12814,58763,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9151,12814,2413,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9152,12814,20993,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9153,12814,6967,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,cohasset,massachusetts,united states,neu.edu
9154,12814,3853,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,needham,massachusetts,united states,neu.edu
9155,12814,4,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,gmail.com
9156,12814,5872,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9157,12814,1458,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9158,12814,25813,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9159,12814,3789,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9160,12814,5509,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9161,12814,14095,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9162,12814,10662,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9163,12814,29706,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9164,12814,1119,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9165,12814,7875,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,brookline,massachusetts,united states,neu.edu
9166,12814,26812,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9167,12814,42291,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9168,12814,30843,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9169,12814,36664,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9170,12814,9476,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9171,12814,3782,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9172,12814,13362,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9173,12814,28895,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9174,12814,7933,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9175,12814,57059,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9176,12814,28579,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9177,12814,51260,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,melrose,massachusetts,united states,ucalgary.ca
9178,12814,14154,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9179,12814,23980,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9180,12814,58017,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9181,12814,28859,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9182,12814,5046,northeastern university,boston,massachusetts,united states,http://www.northeastern.edu/,northeastern university,boston,massachusetts,united states,neu.edu
9215,12824,4223,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9216,12824,35005,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9217,12824,33288,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9218,12824,59122,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9219,12824,24,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9220,12824,5257,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9221,12824,24261,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9222,12824,47206,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,uiowa.edu
9224,12824,55947,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9227,12824,59094,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,gmail.com
9229,12824,27550,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,hotmail.com
9231,12824,6806,northern illinois university,dekalb,illinois,united states,http://www.niu.edu,northern illinois university,dekalb,illinois,united states,niu.edu
9287,12843,33196,northland college,ashland,wisconsin,united states,http://www.northland.edu,northland college,ashland,wisconsin,united states,northland.edu
9331,12872,1781,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9332,12872,56875,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,u.northwestern.edu
9333,12872,3871,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9336,12872,3455,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9338,12872,1257,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.nwu.edu
9339,12872,11697,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9340,12872,50330,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9341,12872,47026,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,chicago,illinois,united states,kellogg.northwestern.edu
9342,12872,52925,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,u.northwestern.edu
9343,12872,43646,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9344,12872,29316,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9346,12872,45324,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9347,12872,56888,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9348,12872,35037,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9349,12872,40228,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9350,12872,40156,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9352,12872,46252,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9354,12872,18747,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9356,12872,19138,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,nwu.edu
9358,12872,28064,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9359,12872,5191,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,northwestern.edu
9360,12872,33710,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9362,12872,14813,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9363,12872,50841,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,u.northwestern.edu
9366,12872,3671,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9369,12872,6120,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu
9371,12872,52642,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,u.northwestern.edu
9372,12872,57804,northwestern university,evanston,illinois,united states,http://www.northwestern.edu,northwestern university,evanston,illinois,united states,u.northwestern.edu
