person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
1851,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
1870,auckland university technology,auckland,,new zealand,aut.ac.nz,aut
1881,university washington,seattle,washington,united states,uw.edu,uw
1890,nova southeastern university,sheboygan,wisconsin,united states,nova.edu,nova
1898,university texas dallas,richardson,texas,united states,utdallas.edu,utdallas
1902,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
1915,cornell university,ithaca,new york,united states,cornell.edu,cornell
1930,university bath,bath,,united kingdom,bath.ac.uk,bath
1940,university texas arlington,arlington,texas,united states,uta.edu,uta
1943,wu vienna,vienna,,austria,wu.ac.at,wu
1948,em lyon,ecully,rhone alpes,france,incae.edu,incae
1950,benedictine university,geneva,illinois,united states,ben.edu,ben
1956,university wisconsin madison,madison,wisconsin,united states,bus.wisc.edu,wisc
1960,san diego state university,san diego,california,united states,mail.sdsu.edu,sdsu
1962,washington university,st. louis,missouri,united states,wustl.edu,wustl
1966,columbia university,new york,new york,united states,columbia.edu,columbia
1969,agency for healthcare research and quality,rockville,maryland,united states,ahrq.hhs.gov,gov
1971,ferris state university,muskegon,michigan,united states,ferris.edu,ferris
1976,hec paris,jouy en josas,,france,hec.fr,hec
1977,stockholm school economics,stockholm,,sweden,hhs.se,hhs
1980,imperial college london,london,,united kingdom,imperial.ac.uk,imperial
1981,cornell university,ithaca,new york,united states,cornell.edu,cornell
1985,university south carolina,columbia,south carolina,united states,moore.sc.edu,sc
1989,new york university,summit,new jersey,united states,stern.nyu.edu,nyu
1990,university chicago,chicago,illinois,united states,chicagobooth.edu,chicagobooth
1992,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
1995,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
1996,william mary,williamsburg,virginia,united states,business.wm.edu,wm
2009,depaul university,chicago,illinois,united states,depaul.edu,depaul
2012,university illinois urbana champaign,champaign,illinois,united states,uiuc.edu,uiuc
2013,florida gulf coast university,estero,florida,united states,fgcu.edu,fgcu
2016,german graduate school management law ggs,heilbronn,d,germany,ggs.de,ggs
2017,ghent university,gent,,belgium,ugent.be,ugent
2019,university southern california,los angeles,california,united states,marshall.usc.edu,usc
2026,vu university amsterdam,voorburg,,netherlands,vu.nl,vu
2033,florida international university,miami,florida,united states,fiu.edu,fiu
2037,esc rennes school business,rennes,,france,esc-rennes.fr,esc-rennes
2044,keck graduate institute,claremont,california,united states,gmail.com,gmail
2050,university texas el paso,el paso,texas,united states,utep.edu,utep
2052,portland state university,portland,oregon,united states,pdx.edu,pdx
2053,rutgers university,piscataway,new jersey,united states,business.rutgers.edu,rutgers
2054,university north carolina chapel hill,chapel hill,north carolina,united states,unc.edu,unc
2066,florida atlantic university,boca raton,florida,united states,fau.edu,fau
2067,california state university bakersfield,bakersfield,california,united states,csub.edu,csub
2070,thunderbird,glendale,arizona,united states,thunderbird.edu,thunderbird
2073,city university hong kong,kowloon,kowloon,hong kong,cityu.edu.hk,cityu
2074,technion israel institute technology,technion city,haifa,israel,ie.technion.ac.il,technion
2078,florida state university,tallahassee,florida,united states,cob.fsu.edu,fsu
2082,university virginia,charlottesville,virginia,united states,virginia.edu,virginia
2086,university texas tyler,tyler,texas,united states,uttyler.edu,uttyler
2093,university michigan,ann arbor,michigan,united states,umich.edu,umich
2096,singapore management university,singapore,,singapore,smu.edu.sg,smu
2103,indiana university,indianapolis,indiana,united states,indiana.edu,indiana
2105,stanford university,stanford,california,united states,stanford.edu,stanford
2114,texas a m university,college station,texas,united states,tamu.edu,tamu
2116,baruch college city university new york,new york,new york,united states,baruch.cuny.edu,cuny
2127,villanova university,villanova,pennsylvania,united states,Villanova.edu,Villanova
2128,university new mexico,albuquerque,new mexico,united states,unm.edu,unm
2130,imperial college london,london,,united kingdom,ic.ac.uk,ic
2133,new york university,great neck,new york,united states,stern.nyu.edu,nyu
2138,independent scholar,syracuse,new york,united states,umich.edu,umich
2139,texas christian university,fort worth,texas,united states,tcu.edu,tcu
2143,indiana university / university hong kong,bloomington,indiana,united states,indiana.edu,indiana
2145,national chengchi university,taipei,,taiwan,nccu.edu.tw,nccu
2172,university oxford,oxford,,united kingdom,sbs.ox.ac.uk,ox
2175,yale university,new haven,connecticut,united states,yale.edu,yale
2176,university washington,seattle,washington,united states,u.washington.edu,washington
2186,new york university,new york,new york,united states,stern.nyu.edu,nyu
2188,university vermont,burlington,vermont,united states,bsad.uvm.edu,uvm
2195,iowa state university,ames,iowa,united states,iastate.edu,iastate
2197,chinese university hong kong,shatin,nt,hong kong,cuhk.edu.hk,cuhk
2200,mcgill university,montreal,qc,canada,mcgill.ca,mcgill
2204,agsm australian school business,sydney,,australia,unsw.edu.au,unsw
2209,insead,singapore,,singapore,insead.edu,insead
2221,imperial college london,london,uk,united kingdom,imperial.ac.uk,imperial
2225,state university new york empire state college,saratoga springs,new york,united states,esc.edu,esc
2231,national university singapore,singapore,,singapore,nus.edu.sg,nus
2234,york university,toronto,on,canada,schulich.yorku.ca,yorku
2235,university oklahoma,norman,oklahoma,united states,ou.edu,ou
2238,university ottawa,ottawa,on,canada,telfer.uottawa.ca,uottawa
2241,middle georgia state college,macon,georgia,united states,gmail.com,gmail
2242,,chattanooga,tennessee,united states,utc.edu,utc
2248,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
2261,reutlingen university,reutlingen,,germany,reutlingen-university.de,reutlingen-university
2263,university washington,seattle,washington,united states,u.washington.edu,washington
2271,ghent university,gent,,belgium,vlerick.com,vlerick
2276,dartmouth college,hanover,new hampshire,united states,tuck.dartmouth.edu,dartmouth
2280,university oregon,eugene,oregon,united states,uoregon.edu,uoregon
2289,carnegie mellon university,pittsburgh,pennsylvania,united states,cmu.edu,cmu
2293,harvard university,hanover,new hampshire,united states,tuck.dartmouth.edu,dartmouth
2295,university central florida,orlando,florida,united states,bus.ucf.edu,ucf
2301,baruch college city university new york,new york,new york,united states,baruch.cuny.edu,cuny
2303,worcester polytechnic institute,worcester,massachusetts,united states,wpi.edu,wpi
2304,university georgia,athens,georgia,united states,uga.edu,uga
2308,university houston,houston,texas,united states,uh.edu,uh
2310,texas christian university,fort worth,texas,united states,tcu.edu,tcu
2312,university erlangen nuremberg,nuremberg,,germany,wiso.uni-erlangen.de,uni-erlangen
2314,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
2317,university south carolina,columbia,south carolina,united states,moore.sc.edu,sc
2325,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
2327,university alabama,tuscaloosa,alabama,united states,cba.ua.edu,ua
2337,york university,toronto,on,canada,schulich.yorku.ca,yorku
2349,louisiana tech university,ruston,louisiana,united states,latech.edu,latech
2351,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
2354,university oregon,eugene,oregon,united states,uoregon.edu,uoregon
2356,stanford university,stanford,california,united states,stanford.edu,stanford
2362,ouachita baptist university,arkadelphia,arkansas,united states,obu.edu,obu
2367,victoria university wellington,wellington,,new zealand,vuw.ac.nz,vuw
2369,lund university,lund,,sweden,fek.lu.se,lu
2373,university southern california,los angeles,california,united states,usc.edu,usc
2378,university texas austin,austin,texas,united states,mccombs.utexas.edu,utexas
2379,university albany state university new york,albany,new york,united states,albany.edu,albany
2384,insead,fontainebleau,,france,insead.edu,insead
2389,texas a m university,college station,texas,united states,mays.tamu.edu,tamu
2390,university denver,denver,colorado,united states,du.edu,du
2397,monash university,melbourne,victoria,australia,monash.edu,monash
2398,columbia university,new york,new york,united states,columbia.edu,columbia
2410,rice university,houston,texas,united states,rice.edu,rice
2412,stanford university,stanford,california,united states,stanford.edu,stanford
2413,northeastern university,boston,massachusetts,united states,neu.edu,neu
2415,syracuse university,syracuse,new york,united states,syr.edu,syr
2417,uppsala university,uppsala,,sweden,fek.uu.se,uu
2432,radboud university nijmegen,geffen,,netherlands,fm.ru.nl,ru
2433,monash university,clayton,vic,australia,monash.edu,monash
2440,university catania,catania,,italy,unict.it,unict
2443,mississippi state university,mississippi state,mississippi,united states,cobilan.msstate.edu,msstate
2448,case western reserve university,cleveland,ohio,united states,case.edu,case
2464,queensland university technology,brisbane,queensland,australia,qut.edu.au,qut
2467,ku leuven,leuven,,belgium,kuleuven.be,kuleuven
2469,iese business school,barcelona,,spain,iese.edu,iese
2472,university western ontario,london,on,canada,ivey.uwo.ca,uwo
2482,east tennessee state university,johnson city,tennessee,united states,etsu.edu,etsu
2484,columbia business school,new york,new york,united states,columbia.edu,columbia
2485,university virginia,charlottesville,virginia,united states,virginia.edu,virginia
2486,california state university san bernardino,colton,california,united states,gmail.com,gmail
2487,tennessee state university,nashville,tennessee,united states,tnstate.edu,tnstate
2488,acadia university,wolfville,ns,canada,acadiau.ca,acadiau
2494,ohio state university,columbus,ohio,united states,fisher.osu.edu,osu
2496,city university hong kong,,,hong kong,cityu.edu.hk,cityu
2499,university cincinnati,cincinnati,ohio,united states,uc.edu,uc
2513,vanderbilt university,nashville,tennessee,united states,owen.vanderbilt.edu,vanderbilt
2519,cranfield university,bedfordshire,,united kingdom,cranfield.ac.uk,cranfield
2520,stockholm school economics,stockholm,,sweden,hhs.se,hhs
2525,north carolina a t state university,greensboro,north carolina,united states,ncat.edu,ncat
2526,duke university,durham,district of columbia,united states,duke.edu,duke
2529,university illinois urbana champaign,urbana,illinois,united states,illinois.edu,illinois
2530,james madison university,harrisonburg,virginia,united states,jmu.edu,jmu
2535,arizona state university,tempe,arizona,united states,asu.edu,asu
2552,southern methodist university,dallas,texas,united states,cox.smu.edu,smu
2555,university dayton,dayton,ohio,united states,udayton.edu,udayton
2564,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
2568,university albany state university new york,delmar,new york,united states,albany.edu,albany
2571,duke university,durham,north carolina,united states,duke.edu,duke
2575,villanova university,villanova,pennsylvania,united states,gmail.com,gmail
2577,university michigan,ann arbor,michigan,united states,umich.edu,umich
2580,rensselaer polytechnic institute,troy,new york,united states,rpi.edu,rpi
2581,emory university,atlanta,georgia,united states,bus.emory.edu,emory
2582,university colorado boulder,broomfield,colorado,united states,colorado.edu,colorado
